,fold,model,DeepRank_GNN,nclash,fnat,fnonnat,lrmsd,irmsdbb,irmsdsc,distance,theta,seqid,classification,caseID,target,DeepRank,HADDOCK,iScore,ATOM20,ATOM40,GOAP,ATOM+GOAP,GNN_DOVE
115753,fold6,T54_70_conv,0.5337660908699036,48/64,0.0,1.0,23.1091,12.36,12.7581,15.6876,174.4729,100.0,incorrect,T54,0,-2494663.25,5579.649,9.982,0.0163,0.0002,0.0002,0.0054,0.1215
115754,fold6,T54_711_conv,0.3546143472194672,93/64,0.06,0.9639,17.6101,9.803,9.9422,7.7815,119.1684,100.0,"clashes,incorrect",T54,0,-22751.3779296875,6180.5248200000015,11.449000000000002,0.0001,0.0002,0.1786,0.0407,0.0827
115755,fold6,T54_712_conv,0.0165124554187059,65/64,0.02,0.9833,18.4394,6.9758,7.4383,15.9122,61.3183,100.0,"clashes,incorrect",T54,0,-488.8648681640625,6428.66766,11.361,0.0069,0.0,0.0855,0.0168,0.0508
115756,fold6,T54_713_conv,0.4088281691074371,28/64,0.0,1.0,39.7646,14.4448,15.1893,35.9687,171.7574,100.0,incorrect,T54,0,-211.73430156707764,2509.05932,6.122999999999998,0.0698,0.0,0.0003,0.0456,0.0679
115757,fold6,T54_714_conv,0.2762080132961273,0/64,0.02,0.9667,35.6912,13.3868,14.3612,32.4436,178.1605,100.0,incorrect,T54,0,2.5350587368011475,-24.89686,-0.6459999999999999,0.0103,0.0,0.0041,0.0113,0.1361
115758,fold6,T54_716_conv,0.5585947036743164,6/64,0.0,1.0,32.0154,9.5126,10.3375,29.6451,101.3416,100.0,incorrect,T54,0,2.1394098997116093,-126.14744,0.424,0.0078,0.0031,0.016,0.0338,0.1643
115759,fold6,T54_717_conv,0.00883643142879,8/64,0.0,1.0,45.1873,12.5379,13.5946,41.8672,134.5169,100.0,incorrect,T54,0,-0.8377489745616913,-73.46826,0.126,0.0168,0.156,0.2625,0.8536,0.0541
115760,fold6,T54_718_conv,0.6233928203582764,7/64,0.12,0.8824,33.1844,11.5363,13.0289,29.4578,154.3425,100.0,incorrect,T54,0,3.195055603981018,-146.7279,0.074,0.005,0.0019,0.0087,0.3959,0.0637
115761,fold6,T54_719_conv,0.5447266697883606,11/64,0.06,0.9474,39.984,12.3808,13.9024,36.2592,176.9424,100.0,incorrect,T54,0,4.173734784126282,-167.6821,-0.945,0.0551,0.0004,0.1435,0.9099,0.0436
115762,fold6,T54_71_conv,0.6928545236587524,2/64,0.1,0.9219,28.7714,5.8248,7.0539,25.8057,101.9407,100.0,incorrect,T54,0,3.726359844207764,-130.64562,-0.075,0.054,0.0034,0.0074,0.8057,0.2037
115763,fold6,T54_720_conv,0.0118814278393983,7/64,0.02,0.9855,44.2004,9.7262,12.4997,41.3405,178.6229,100.0,incorrect,T54,0,2.25579047203064,-137.9971,-0.475,0.0139999999999999,0.0005,0.0901,0.9468,0.1474
115764,fold6,T54_721_conv,0.0180049538612365,72/64,0.0,1.0,18.2103,11.3464,11.0064,7.2131,171.4864,100.0,"clashes,incorrect",T54,0,-285352.41015625,9955.00772,17.774,0.0122,0.0001,0.1568,0.1345,0.1472
115765,fold6,T54_722_conv,0.1843858212232589,3/64,0.02,0.9643,20.0191,8.2316,8.5671,16.2904,96.6099,100.0,incorrect,T54,0,1.4651145935058594,-75.96741999999998,0.061,0.0104,0.0,0.004,0.0673,0.0652
115766,fold6,T54_723_conv,0.043704442679882,65/64,0.0,1.0,43.5833,13.3082,14.7387,40.6287,163.3473,100.0,"clashes,incorrect",T54,0,-1089466816.0,9192.57343,16.452,0.0,0.0001,0.0208,0.2343,0.1144
115767,fold6,T54_724_conv,0.4370710849761963,3/64,0.08,0.9216,24.2985,13.1852,12.9126,16.8393,141.9357,100.0,incorrect,T54,0,3.6415435075759888,-107.55454,-0.347,0.0112,0.0,0.0076,0.0442,0.069
115768,fold6,T54_725_conv,0.1961196959018708,4/64,0.0,1.0,43.6019,16.0212,16.8038,40.889,139.4097,100.0,incorrect,T54,0,-1.2539997100830078,-50.8418,3.529,0.0053,0.0002,0.0099,0.1119,0.0847
115769,fold6,T54_726_conv,0.6142993569374084,5/64,0.04,0.95,31.4327,6.5457,7.77,28.94,107.4891,100.0,incorrect,T54,0,2.44663918018341,-91.9586,-0.223,0.0083,0.0104,0.0854,0.0607,0.0903
115770,fold6,T54_727_conv,0.0106708072125911,42/64,0.0,1.0,33.9131,11.7442,13.6263,29.6487,178.7808,100.0,incorrect,T54,0,-156.2854194641113,1570.26544,4.203,0.0006,0.0,0.022,0.0648,0.0822
115771,fold6,T54_728_conv,0.4283628165721893,4/64,0.4,0.5918,7.7406,3.2331,3.9831,5.3459,43.6512,100.0,acceptable,T54,1,2.894451141357422,-112.65218,-0.257,0.0475,0.0,0.6098,0.5167,0.0946
115772,fold6,T54_729_conv,0.1286257356405258,4/64,0.02,0.9867,38.3516,11.7485,12.7168,35.5698,140.9125,100.0,incorrect,T54,0,3.4448150396347046,-156.2266,-0.708,0.0002,0.0,0.0374,0.3385,0.091
115773,fold6,T54_72_conv,0.3433190286159515,37/64,0.0,1.0,24.7422,9.3239,9.5181,23.0102,60.7691,100.0,incorrect,T54,0,18.984596729278568,1819.707188,3.013,0.0588,0.0,0.0335,0.0041,0.0576
115774,fold6,T54_730_conv,0.0159977320581674,10/64,0.02,0.9818,43.7006,12.742,13.7121,40.9867,161.3951,100.0,incorrect,T54,0,3.574508547782898,-150.9158,0.452,0.0413,0.0001,0.1453,0.2215,0.0792
115775,fold6,T54_731_conv,0.0847330093383789,4/64,0.1,0.8333,31.551,9.4052,10.051,28.638,115.4442,100.0,incorrect,T54,0,0.1400239467620849,-75.49314,1.277,0.002,0.0008,0.0328,0.0431,0.089
115776,fold6,T54_732_conv,0.61393141746521,5/64,0.0,1.0,30.5452,13.4063,14.0177,25.0834,172.967,100.0,incorrect,T54,0,3.0298110246658325,-146.6493,-0.755,0.0013,0.0036,0.2474,0.6890000000000001,0.1122
115777,fold6,T54_733_conv,0.1051631718873977,34/64,0.0,1.0,16.6633,6.9995,7.2804,16.4539,20.1572,100.0,incorrect,T54,0,-35.67913246154785,710.02827,1.221,0.0365,0.0,0.1086,0.0408,0.0658
115778,fold6,T54_734_conv,0.1044022142887115,3/64,0.0,1.0,48.6275,12.0634,13.449000000000002,45.8467,154.1839,100.0,incorrect,T54,0,-0.9485184848308564,-50.71418,2.1790000000000003,0.0003,0.0006,0.0108,0.1388,0.0609
115779,fold6,T54_735_conv,0.0332523100078105,56/64,0.04,0.9643,36.5674,8.6432,9.9785,33.6606,137.0352,100.0,incorrect,T54,0,-189.0551643371582,1568.50296,1.976,0.0005,0.0883,0.0008,0.4322,0.0545
115780,fold6,T54_736_conv,0.6059110164642334,5/64,0.04,0.95,37.5058,11.0969,12.992,33.2701,149.1038,100.0,incorrect,T54,0,2.4215275049209595,-134.4639,0.018,0.0131,0.0022,0.0489,0.5747,0.0613
115781,fold6,T54_737_conv,0.0429014191031456,5/64,0.1,0.9074,16.8522,7.0696,7.5681,10.7972,88.0018,100.0,incorrect,T54,0,0.6419738829135895,-91.27132,-0.034,0.0261,0.0035,0.1555,0.0209,0.0787
115782,fold6,T54_738_conv,0.0050435606390237,5/64,0.0,1.0,22.0521,9.8793,11.4537,16.0804,171.0952,100.0,incorrect,T54,0,-2.5700912475585938,-86.87479,0.903,0.036,0.0034,0.0617,0.1257,0.3786
115783,fold6,T54_739_conv,0.015152882784605,4/64,0.02,0.9836,43.0749,13.0961,13.924,40.356,149.6972,100.0,incorrect,T54,0,3.0662726163864136,-144.6116,-0.226,0.0003,0.0018,0.3053,0.4605,0.0841
115784,fold6,T54_73_conv,0.0152797233313322,4/64,0.0,1.0,37.1343,8.2847,9.5333,34.3577,131.9561,100.0,incorrect,T54,0,2.204651951789856,-90.2292,-0.376,0.0001,0.0007,0.0265,0.4264,0.059
115785,fold6,T54_740_conv,0.005733074620366,32/64,0.0,1.0,46.3899,17.0591,18.2074,43.1653,140.6307,100.0,incorrect,T54,0,-47.272013664245605,932.23913,1.28,0.0,0.0008,0.0341,0.0393,0.2019
115786,fold6,T54_741_conv,-0.0134135596454143,4/64,0.0,1.0,37.4351,11.9352,13.1622,34.1934,150.4641,100.0,incorrect,T54,0,-6.265488862991332,-62.4669,1.496,0.0105,0.0,0.0407,0.3078,0.0955
115787,fold6,T54_742_conv,0.1449510604143142,4/64,0.38,0.5957,8.7285,3.3472,4.1135,6.3937,47.2037,100.0,acceptable,T54,1,2.621546983718872,-104.9403,-0.319,0.0065,0.0,0.2009,0.0706,0.0776
115788,fold6,T54_743_conv,0.0257029924541711,69/64,0.04,0.9744,35.8431,12.5121,13.4468,32.2622,163.2359,100.0,"clashes,incorrect",T54,0,-8410.554931640625,7472.49436,12.448,0.0066,0.2581,0.207,0.1798,0.1297
115789,fold6,T54_744_conv,0.00926841981709,62/64,0.0,1.0,38.5486,9.9425,11.0487,34.9192,126.9611,100.0,incorrect,T54,0,35146.3056640625,8548.90336,15.204,0.0312,0.0186,0.1207,0.2648,0.0519
115790,fold6,T54_745_conv,0.1201225370168686,5/64,0.08,0.9375,17.7394,8.0538,8.3056,10.5794,104.2202,100.0,incorrect,T54,0,3.730600118637085,-128.6342,-0.71,0.0454,0.0,0.0666,0.3053,0.2344
115791,fold6,T54_746_conv,0.0092941243201494,3/64,0.02,0.9825,23.094,7.7407,8.5038,19.9877,78.3544,100.0,incorrect,T54,0,1.6053682565689087,-141.939,0.523,0.0092,0.0008,0.0205,0.0307,0.0852
115792,fold6,T54_747_conv,0.4914580285549164,6/64,0.16,0.8667,13.576,6.6151,6.9244,7.0401,78.5626,100.0,incorrect,T54,0,2.408227801322937,-115.97838,-0.306,0.005,0.0059,0.0297,0.1148,0.0931
115793,fold6,T54_748_conv,0.5039224028587341,66/64,0.06,0.9483,34.2963,9.9983,11.9158,31.157,148.42700000000002,100.0,"clashes,incorrect",T54,0,-2081.7547912597656,2356.212192,4.011,0.0889,0.1255,0.0415,0.2143,0.069
115794,fold6,T54_749_conv,0.0555316172540187,66/64,0.02,0.9778,16.1081,6.6838,7.1186,15.8814,20.851,100.0,"clashes,incorrect",T54,0,-7377658880.0,9485.1824,15.686,0.0229,0.0003,0.0544,0.0012,0.1031
115795,fold6,T54_74_conv,0.3084159195423126,6/64,0.18,0.8548,12.9179,6.2504,6.6061,6.8018,73.1336,100.0,incorrect,T54,0,2.339902639389038,-115.2247,-0.649,0.0017,0.0015,0.0488,0.0653,0.0827
115796,fold6,T54_750_conv,0.0144126620143651,43/64,0.0,1.0,46.1864,14.1811,13.8331,43.7585,142.888,100.0,incorrect,T54,0,-261.0831480026245,1416.87534,2.472,0.0005,0.052,0.0042,0.0097,0.087
115797,fold6,T54_751_conv,0.0345801748335361,52/64,0.02,0.9861,42.0075,12.9827,13.7744,39.2015,152.7115,100.0,incorrect,T54,0,-9.983999252319336,622.854,1.107,0.0001,0.0003,0.1311,0.1446,0.0596
115798,fold6,T54_752_conv,0.0148832481354475,62/64,0.0,1.0,23.5943,6.2599,7.4725,23.39,23.2006,100.0,incorrect,T54,0,-1190.4366455078125,5798.93216,10.552,0.0074,0.0003,0.0732,0.0275,0.0604
115799,fold6,T54_753_conv,0.5443803071975708,1/64,0.18,0.6538,18.7837,7.0435,7.2501,15.5941,81.8667,100.0,incorrect,T54,0,1.9616925716400144,-72.29934,0.117,0.017,0.0001,0.0037,0.0796,0.1138
115800,fold6,T54_754_conv,0.0607272572815418,4/64,0.0,1.0,46.756,11.6081,12.933,44.4347,163.0192,100.0,incorrect,T54,0,2.300096035003662,-113.998948,-0.054,0.0007,0.0015,0.0035,0.3743,0.0452
115801,fold6,T54_755_conv,0.0078045334666967,61/64,0.0,1.0,33.4998,8.5538,9.8021,31.2595,86.8529,100.0,incorrect,T54,0,-21318245.75,7489.955,13.094,0.0069999999999999,0.0,0.0415,0.0641,0.1473
115802,fold6,T54_756_conv,0.1252737939357757,59/64,0.0,1.0,17.3283,7.4131,9.2375,16.2469,29.1029,100.0,incorrect,T54,0,-5907.9609375,4826.4757,7.9620000000000015,0.1639,0.0,0.0321,0.1057,0.0795
115803,fold6,T54_758_conv,0.5600315928459167,61/64,0.02,0.9851,20.2388,12.1407,12.6766,10.2827,158.8635,100.0,incorrect,T54,0,-5652.379669189453,5071.97148,9.111,0.1109,0.0071,0.0091,0.0089,0.1166
115804,fold6,T54_759_conv,0.0134256286546587,15/64,0.0,1.0,29.7381,13.6984,14.5996,24.1085,162.5057,100.0,incorrect,T54,0,-28.68520736694336,1127.0972,3.865,0.0148,0.0,0.0017,0.0096,0.0815
115805,fold6,T54_75_conv,0.5342029333114624,2/64,0.04,0.971,21.0179,9.1963,9.3723,19.2504,57.8277,100.0,incorrect,T54,0,3.7693186998367314,-129.3949,-0.281,0.0019,0.0,0.0159,0.045,0.1669
115806,fold6,T54_760_conv,0.9960409998893738,8/64,0.04,0.9512,29.0541,11.3904,12.8137,23.2199,149.8631,100.0,incorrect,T54,0,3.491374135017395,-138.7062,-0.8490000000000001,0.0038,0.0004,0.4584,0.7913,0.0473
115807,fold6,T54_761_conv,0.0228832736611366,9/64,0.0,1.0,44.5648,12.6569,13.0708,42.3431,133.3588,100.0,incorrect,T54,0,0.626582533121109,-64.02764,-0.076,0.0014,0.1051,0.1544,0.1257,0.0596
115808,fold6,T54_762_conv,0.7802968025207521,8/64,0.08,0.9184,30.712,11.2739,12.7823,25.2452,151.6855,100.0,incorrect,T54,0,4.1875447034835815,-149.8497,-1.033,0.0777,0.0164,0.0171,0.0932,0.0491
115809,fold6,T54_763_conv,0.0165223460644483,11/64,0.0,1.0,35.6246,12.9062,14.3834,31.471,159.3103,100.0,incorrect,T54,0,-9.032020092010498,-67.11872,0.672,0.0049,0.0,0.0032,0.1147,0.0982
115810,fold6,T54_764_conv,0.0281419456005096,47/64,0.0,1.0,27.2142,13.4054,14.9269,22.3459,121.6558,100.0,incorrect,T54,0,-2585051.3125,4423.6577,6.794,0.0318,0.0006,0.067,0.14,0.1036
115811,fold6,T54_765_conv,0.0088940374553203,3/64,0.0,1.0,46.8408,12.84,14.2204,45.50899999999999,99.7841,100.0,incorrect,T54,0,-3.241403341293335,-71.62425,0.868,0.0001,0.0431,0.0953,0.413,0.1
115812,fold6,T54_766_conv,-0.0027897916734218,6/64,0.0,1.0,38.6103,15.0813,15.9852,35.8971,123.6489,100.0,incorrect,T54,0,-10.841217517852783,-62.99575,5.6610000000000005,0.1284,0.0004,0.0897,0.0546,0.1123
115813,fold6,T54_767_conv,0.4471202194690704,2/64,0.2,0.5833,20.0521,5.9017,6.4943,17.6705,74.8146,100.0,incorrect,T54,0,1.3754799365997314,-52.79648,2.092,0.0016,0.0,0.0115,0.1082,0.0986
115814,fold6,T54_768_conv,0.3019150197505951,1/64,0.06,0.9444,22.321,11.232,11.8953,13.8374,149.2982,100.0,incorrect,T54,0,2.9330536127090454,-102.92798,0.057,0.0083,0.0001,0.0671,0.3705,0.0829
115815,fold6,T54_769_conv,0.4802825152873993,1/64,0.06,0.9492,19.3626,8.453,8.9071,12.5755,109.5175,100.0,incorrect,T54,0,3.0819815397262573,-119.0367,-0.596,0.3177,0.0043,0.0175,0.4595,0.6646
115816,fold6,T54_76_conv,0.0558249801397323,9/64,0.02,0.9773,28.7755,9.6162,10.067,26.1453,86.9937,100.0,incorrect,T54,0,-2.866118669509888,-82.44068,-0.285,0.0248,0.0,0.0253,0.0614,0.1576
115817,fold6,T54_770_conv,0.0125683285295963,2/64,0.1,0.8333,23.6854,6.6,7.2734,20.4435,88.0276,100.0,incorrect,T54,0,1.3129372596740725,-68.93334,-0.153,0.0067,0.0037,0.0021,0.0339,0.1798
115818,fold6,T54_771_conv,0.046180423349142,54/64,0.08,0.9245,21.9301,10.643,10.458,15.8487,112.202,100.0,incorrect,T54,0,-33985583.0,6708.35436,11.805,0.528,0.0,0.1158,0.0336,0.074
115819,fold6,T54_772_conv,0.0847827345132827,4/64,0.04,0.9512,15.121,4.4677,5.231,14.9447,16.807000000000002,100.0,incorrect,T54,0,1.3591206073760986,-118.0517,0.222,0.002,0.0197,0.0328,0.0247,0.05
115820,fold6,T54_773_conv,0.3450652062892914,9/64,0.02,0.9744,28.9995,12.915,13.9582,23.869,165.27700000000002,100.0,incorrect,T54,0,1.856104612350464,-80.98734,0.916,0.0019,0.0,0.2849,0.2815,0.0698
115821,fold6,T54_775_conv,0.0692443251609802,4/64,0.04,0.9677,35.3817,11.8046,12.8795,31.6667,179.3222,100.0,incorrect,T54,0,1.7107232809066772,-107.1714,-0.341,0.0138,0.1234,0.3992,0.6276,0.0693
115822,fold6,T54_776_conv,0.3200972080230713,60/64,0.0,1.0,24.707,9.7193,10.1985,20.3567,124.1033,100.0,incorrect,T54,0,-2140.817779541016,3921.7834,6.987,0.0083,0.0,0.2069,0.4344,0.0974
115823,fold6,T54_777_conv,0.0137305315583944,51/64,0.0,1.0,36.5687,11.0061,11.841,33.2338,111.246,100.0,incorrect,T54,0,-8282.8720703125,6291.0036,10.218,0.0114,0.0159,0.0941,0.5298,0.0892
115824,fold6,T54_778_conv,0.6469858884811401,90/64,0.08,0.9459,22.782,9.2975,9.9472,16.910999999999998,118.7947,100.0,"clashes,incorrect",T54,0,-38.85221481323242,2000.90008,2.628,0.0002,0.001,0.0042,0.0608,0.0786
115825,fold6,T54_779_conv,0.4028580486774445,4/64,0.14,0.8478,18.5321,7.7924,7.8152,15.4324,67.6611,100.0,incorrect,T54,0,2.8964873552322388,-106.51624,0.517,0.0002,0.0006,0.1483,0.0894,0.0647
115826,fold6,T54_77_conv,0.0182851236313581,5/64,0.0,1.0,38.2357,11.5578,12.165,35.9677,115.0394,100.0,incorrect,T54,0,-3.347703695297241,-66.466872,1.95,0.0009,0.0,0.0257,0.1038,0.0837
115827,fold6,T54_780_conv,0.1759580671787262,110/64,0.02,0.9861,36.2504,10.8736,11.515,33.7808,118.748,100.0,"clashes,incorrect",T54,0,-359350.0078125,9811.62936,16.441,0.0004,0.0001,0.0019,0.0506,0.0368
115828,fold6,T54_781_conv,0.0035537332296371,9/64,0.0,1.0,43.1977,13.762,15.3666,40.628,106.4205,100.0,incorrect,T54,0,-4.368013620376587,-106.08321,2.014,0.0013,0.0469,0.0359,0.1548,0.1221
115829,fold6,T54_782_conv,0.589882493019104,2/64,0.04,0.971,21.0179,9.1963,9.3723,19.2504,57.8277,100.0,incorrect,T54,0,3.516466736793518,-126.63666,-0.226,0.0134,0.0,0.0188,0.036,0.1754
115830,fold6,T54_783_conv,0.0182849653065204,3/64,0.0,1.0,41.9435,12.3228,13.5831,39.3096,140.1402,100.0,incorrect,T54,0,-1.4345117211341858,-71.46862,3.813,0.0,0.0,0.0537,0.0653,0.0609
115831,fold6,T54_784_conv,0.0522563084959983,38/64,0.0,1.0,46.2671,9.0686,11.0675,43.7533,158.7653,100.0,incorrect,T54,0,-223.35268020629883,2435.6894,4.227,0.0029,0.0062,0.0343,0.1733,0.0567
115832,fold6,T54_785_conv,0.0597906187176704,23/64,0.0,1.0,46.0617,11.1591,12.6985,42.9527,159.9285,100.0,incorrect,T54,0,-983.107666015625,1482.67742,2.974,0.0008,0.001,0.0009,0.0069,0.0765
115833,fold6,T54_786_conv,0.0220062416046857,8/64,0.0,1.0,39.2301,9.3948,10.9632,38.245,72.4578,100.0,incorrect,T54,0,-2.387595772743225,-85.00502,1.6269999999999998,0.0007,0.0,0.01,0.0038,0.0782
115834,fold6,T54_787_conv,0.8797411918640137,6/64,0.0,1.0,33.5506,13.6958,14.4459,28.817,170.4444,100.0,incorrect,T54,0,2.743183732032776,-133.0993,-0.176,0.0066,0.0008,0.1754,0.4692,0.0485
115835,fold6,T54_788_conv,0.0490476042032241,43/64,0.06,0.94,24.5073,10.5911,10.4512,20.2869,98.996,100.0,incorrect,T54,0,3.6827182769775386,316.74892,0.695,0.0168,0.0,0.0136,0.0459,0.0509
115836,fold6,T54_789_conv,0.1272317618131637,6/64,0.0,1.0,45.3247,9.5017,11.7687,43.1235,146.0572,100.0,incorrect,T54,0,0.9308561384677888,-75.99124,0.18,0.0001,0.0055,0.0011,0.068,0.1017
115837,fold6,T54_78_conv,0.0063999537378549,10/64,0.0,1.0,40.5837,12.1871,13.9941,38.0701,135.6471,100.0,incorrect,T54,0,-2.3604432940483093,-89.32346,0.477,0.1239,0.0002,0.0793,0.1922,0.1155
115838,fold6,T54_791_conv,0.1079360395669937,39/64,0.0,1.0,28.0105,10.3969,11.2445,24.4804,122.1982,100.0,incorrect,T54,0,-2235.506225585937,1512.21476,2.075,0.0057,0.0002,0.0722,0.0087,0.1651
115839,fold6,T54_792_conv,0.2511842846870422,1/64,0.04,0.9683,17.271,7.5361,7.7401,16.4904,36.3365,100.0,incorrect,T54,0,3.5432757139205933,-122.60566,-0.243,0.0092,0.0005,0.1497,0.4423,0.1759
115840,fold6,T54_793_conv,0.3312005698680877,4/64,0.02,0.9836,34.6039,11.1784,12.2751,31.1414,179.0708,100.0,incorrect,T54,0,3.054002404212952,-108.3093,-0.196,0.0037,0.0042,0.0168,0.1179,0.3036
115841,fold6,T54_794_conv,0.2336640357971191,2/64,0.08,0.8261,15.5053,6.5009,6.8421,12.1826,75.0253,100.0,incorrect,T54,0,1.0362065136432648,-65.25358,1.533,0.0062,0.0,0.044,0.1107,0.0771
115842,fold6,T54_795_conv,-0.0022508148103952,3/64,0.0,1.0,44.8266,14.909,15.2991,42.0496,159.9154,100.0,incorrect,T54,0,-0.6594693958759308,-43.231804,5.557,0.0247,0.0,0.0013,0.0526,0.1199
115843,fold6,T54_796_conv,0.4857816398143768,4/64,0.52,0.4348,4.5182,2.42,3.2299,2.0329,25.7874,100.0,medium,T54,1,2.3847028017044067,-102.01766,-0.489,0.2871,0.0,0.0496,0.0464,0.0806
115844,fold6,T54_797_conv,0.0099139623343944,13/64,0.0,1.0,49.4042,15.9719,16.7667,47.1958,141.4749,100.0,incorrect,T54,0,-1.9226320981979368,-22.925346,1.463,0.0301,0.0,0.0035,0.0578,0.0729
115845,fold6,T54_798_conv,0.2809960544109344,4/64,0.2,0.6,13.3822,4.9088,5.4063,10.5983,54.5278,100.0,incorrect,T54,0,2.962579607963562,-59.67542,1.442,0.0071,0.0,0.0947,0.6165,0.0896
115846,fold6,T54_799_conv,0.4806413948535919,11/64,0.06,0.9474,39.984,12.3808,13.9024,36.2592,176.9424,100.0,incorrect,T54,0,4.986272096633911,-168.5817,-0.966,0.0106,0.0026,0.0794,0.7348,0.0437
115847,fold6,T54_79_conv,0.4024951756000519,6/64,0.4,0.6,7.0797,3.5923,4.2945,3.0035,40.4565,100.0,acceptable,T54,1,2.668087244033813,-94.62794,-0.494,0.0309,0.0016,0.373,0.2576,0.0839
115848,fold6,T54_7_conv,0.488227516412735,77/64,0.0,1.0,21.4998,12.0142,13.4422,11.2973,148.4936,100.0,"clashes,incorrect",T54,0,-12116.6708984375,5288.9538200000015,8.151,0.1232,0.0309,0.0624,0.0856,0.1516
115849,fold6,T54_800_conv,0.3674489855766296,26/64,0.0,1.0,20.1423,7.0853,7.5221,19.2493,37.8888,100.0,incorrect,T54,0,-65.85050392150879,841.1772199999998,1.955,0.0082,0.0,0.0711,0.005,0.0863
115850,fold6,T54_801_conv,0.500350832939148,9/64,0.0,1.0,32.3205,11.8074,12.9337,28.5752,159.5352,100.0,incorrect,T54,0,1.2545868158340454,-93.9727,-0.569,0.0002,0.0,0.0743,0.2235,0.096
115851,fold6,T54_802_conv,0.340889573097229,38/64,0.04,0.9565,18.1893,7.8521,8.02,13.5544,84.8438,100.0,incorrect,T54,0,-1087.5028686523438,1862.0572,3.326,0.0023,0.0005,0.1118,0.0176,0.0767
115852,fold6,T54_803_conv,0.121042862534523,4/64,0.0,1.0,24.5846,12.4434,13.4736,19.6197,106.7981,100.0,incorrect,T54,0,-0.1992756426334381,-68.22658,0.019,0.0029,0.0,0.0063,0.0092,0.2579
115853,fold6,T54_804_conv,0.1491633802652359,2/64,0.0,1.0,52.1546,13.3265,14.6842,50.8569,101.0611,100.0,incorrect,T54,0,-0.8122359812259674,-37.59664,4.121,0.0015,0.0,0.0146,0.2659,0.073
115854,fold6,T54_805_conv,0.2689565420150757,24/64,0.12,0.9016,32.5522,12.3651,13.2034,28.1119,174.0913,100.0,incorrect,T54,0,-50.1982536315918,719.658282,0.743,0.0124,0.0695,0.0094,0.1613,0.0638
115855,fold6,T54_806_conv,0.3608731925487518,4/64,0.0,1.0,33.2584,12.5469,13.4346,29.2123,169.4789,100.0,incorrect,T54,0,1.1036395132541656,-58.21856999999999,-0.081,0.0001,0.0,0.0337,0.1903,0.0818
115856,fold6,T54_807_conv,0.1634060442447662,5/64,0.0,1.0,46.6299,11.7761,13.0392,44.2998,163.9685,100.0,incorrect,T54,0,2.7865182161331177,-113.10246200000002,-0.115,0.0002,0.001,0.0029,0.1959,0.0482
115857,fold6,T54_808_conv,0.012581655755639,16/64,0.0,1.0,46.7288,14.6458,17.0593,43.5936,147.5208,100.0,incorrect,T54,0,-5.890654504299164,323.9822,1.602,0.0206,0.0,0.0091,0.0878,0.1135
115858,fold6,T54_809_conv,0.5745863318443298,2/64,0.02,0.9767,30.9302,5.9796,7.3038,28.7286,94.785,100.0,incorrect,T54,0,2.6104965209960938,-79.2267,0.171,0.0001,0.0009,0.0071,0.1511,0.1
115859,fold6,T54_80_conv,0.5209156274795532,8/64,0.12,0.9155,20.9633,11.0576,11.0701,13.1997,126.5545,100.0,incorrect,T54,0,4.675083637237549,-152.07873999999995,0.379,0.0106,0.0005,0.1156,0.123,0.5444
115860,fold6,T54_810_conv,0.6329420804977417,8/64,0.04,0.9535,34.1015,14.5461,14.7618,29.1528,153.6879,100.0,incorrect,T54,0,3.3052605390548706,-124.5585,-0.71,0.01,0.0169,0.0071,0.0309,0.0757
115861,fold6,T54_811_conv,0.0417079403996467,4/64,0.06,0.9333,32.3527,10.5552,11.0665,29.5454,115.5175,100.0,incorrect,T54,0,1.1063792705535889,-86.98281999999998,0.539,0.0007,0.0,0.0071,0.1671,0.0615
115862,fold6,T54_812_conv,0.0223803631961345,1/64,0.0,1.0,53.4528,18.9269,19.6183,51.3429,160.74,100.0,incorrect,T54,0,-2.4915701746940613,-37.60575,1.139,0.2446,0.0012,0.0073,0.0336,0.1245
115863,fold6,T54_813_conv,0.6965624094009399,5/64,0.08,0.8889,26.3793,12.089,13.3715,19.412,147.1847,100.0,incorrect,T54,0,3.0385717153549194,-140.5078,-0.562,0.0959,0.0014,0.1014,0.6757,0.0522
115864,fold6,T54_815_conv,0.3173988163471222,66/64,0.04,0.963,17.7376,10.0017,11.2359,6.8239,115.8564,100.0,"clashes,incorrect",T54,0,-502762.875,6238.8288200000015,10.048,0.073,0.0004,0.1193,0.0129,0.0606
115865,fold6,T54_816_conv,0.7896867990493774,3/64,0.02,0.9762,18.5717,7.647,8.1005,15.8637,80.1382,100.0,incorrect,T54,0,3.074802160263061,-135.507102,-0.452,0.066,0.0004,0.0072,0.1273,0.1276
115866,fold6,T54_817_conv,0.0319619141519069,53/64,0.0,1.0,34.8475,9.7639,10.7528,32.8865,95.7587,100.0,incorrect,T54,0,-1612.2337951660156,4558.45256,7.747000000000001,0.0043,0.0,0.0015,0.0196,0.0898
115867,fold6,T54_818_conv,0.3090983331203461,84/64,0.0,1.0,28.5401,13.2699,13.6483,22.4712,170.7995,100.0,"clashes,incorrect",T54,0,-21499.0556640625,11005.92788,18.588,0.0088,0.0,0.0014,0.0365,0.0353
115868,fold6,T54_819_conv,0.0931091904640197,5/64,0.0,1.0,23.8596,12.2394,12.633,15.3642,167.111,100.0,incorrect,T54,0,2.443812847137451,-87.63304000000002,0.939,0.0453,0.0002,0.1079,0.0658,0.0856
